Fecha,Ciudad,Campaña,Categoría,Producto,Talla,Color,Unidades_Vendidas,Precio_Unitario,Ingresos,Devolución
2025-01-23,Bilbao,Publicidad,Chaquetas,Plumífero,42,Rojo,2,150,300,Sí
2025-01-07,Donostia,Rebajas,Sportwear,Térmica,38,Verde,2,55,110,No
2025-01-23,Bilbao,Publicidad,Pantalones,Montaña,L,Blanco,5,90,450,No
2025-01-23,Pamplona,Rebajas,Jerseys,Forro Polar,M,Negro,5,80,400,No
2025-01-05,Bilbao,Publicidad,Pantalones,Chándal,38,Azul,3,60,180,No
2025-01-03,Bilbao,Rebajas,Sportwear,Térmica,XL,Gris,5,55,275,No
2025-01-08,Donostia,Publicidad,Chaquetas,Plumífero,44,Blanco,5,150,750,No
2025-01-02,Pamplona,Rebajas,Calzado,Zapatillas,42,Verde,3,75,225,No
2025-01-05,Vitoria,Rebajas,Chaquetas,Anorak,M,Rojo,2,120,240,No
2025-01-26,Donostia,Rebajas,Pantalones,Montaña,XL,Verde,3,90,270,No
2025-01-25,Vitoria,Publicidad,Calzado,Botas,38,Gris,3,110,330,No
2025-01-02,Donostia,Rebajas,Chaquetas,Anorak,40,Azul,3,120,360,Sí
2025-01-23,Pamplona,Publicidad,Sportwear,Camisetas,L,Rojo,3,30,90,Sí
2025-01-10,Vitoria,Rebajas,Sportwear,Camisetas,38,Rojo,2,30,60,Sí
2025-01-02,Bilbao,Rebajas,Chaquetas,Plumífero,S,Gris,4,150,600,No
2025-01-18,Bilbao,Rebajas,Calzado,Botas,38,Rojo,1,110,110,No
2025-01-07,Donostia,Rebajas,Sportwear,Térmica,M,Blanco,5,55,275,Sí
2025-01-09,Vitoria,Publicidad,Calzado,Zapatillas,XL,Verde,5,75,375,No
2025-01-20,Bilbao,Publicidad,Sportwear,Mallas,42,Verde,1,45,45,Sí
2025-01-11,Donostia,Publicidad,Jerseys,Chaqueta de Lana,44,Azul,3,130,390,Sí
2025-01-15,Bilbao,Publicidad,Jerseys,Forro Polar,44,Blanco,2,80,160,No
2025-01-14,Bilbao,Publicidad,Chaquetas,Plumífero,M,Rojo,2,150,300,No
2025-01-26,Vitoria,Publicidad,Calzado,Sandalias,44,Azul,5,40,200,Sí
2025-01-19,Pamplona,Rebajas,Sportwear,Térmica,42,Negro,4,55,220,Sí
2025-01-11,Donostia,Rebajas,Sportwear,Térmica,L,Rojo,1,55,55,No
2025-01-01,Bilbao,Rebajas,Chaquetas,Plumífero,44,Azul,3,150,450,Sí
2025-01-20,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,38,Rojo,3,130,390,Sí
2025-01-09,Vitoria,Publicidad,Calzado,Botas,38,Blanco,3,110,330,Sí
2025-01-01,Vitoria,Publicidad,Sportwear,Mallas,M,Negro,5,45,225,No
2025-01-17,Bilbao,Publicidad,Jerseys,Forro Polar,XL,Azul,3,80,240,Sí
2025-01-21,Pamplona,Rebajas,Calzado,Zapatillas,40,Negro,2,75,150,Sí
2025-01-04,Pamplona,Rebajas,Calzado,Botas,40,Verde,4,110,440,No
2025-01-20,Vitoria,Publicidad,Calzado,Botas,44,Blanco,3,110,330,No
2025-01-02,Vitoria,Publicidad,Pantalones,Chándal,XL,Verde,4,60,240,Sí
2025-01-07,Vitoria,Publicidad,Pantalones,Montaña,M,Azul,1,90,90,No
2025-01-17,Vitoria,Rebajas,Chaquetas,Plumífero,M,Blanco,4,150,600,Sí
2025-01-21,Donostia,Rebajas,Jerseys,Chaqueta de Lana,XL,Gris,1,130,130,Sí
2025-01-11,Donostia,Publicidad,Calzado,Zapatillas,42,Azul,5,75,375,Sí
2025-01-18,Vitoria,Publicidad,Calzado,Zapatillas,M,Azul,3,75,225,Sí
2025-01-05,Vitoria,Publicidad,Jerseys,Forro Polar,44,Negro,5,80,400,No
2025-01-14,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,38,Azul,4,130,520,No
2025-01-26,Vitoria,Publicidad,Calzado,Botas,42,Verde,3,110,330,Sí
2025-01-24,Donostia,Rebajas,Pantalones,Chándal,S,Blanco,5,60,300,Sí
2025-01-23,Vitoria,Publicidad,Chaquetas,Anorak,44,Gris,1,120,120,Sí
2025-01-16,Bilbao,Rebajas,Calzado,Zapatillas,S,Blanco,3,75,225,No
2025-01-28,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,M,Verde,5,130,650,Sí
2025-01-03,Donostia,Rebajas,Sportwear,Camisetas,38,Rojo,2,30,60,Sí
2025-01-02,Pamplona,Rebajas,Sportwear,Mallas,M,Verde,4,45,180,No
2025-01-07,Pamplona,Publicidad,Jerseys,Forro Polar,XL,Blanco,4,80,320,Sí
2025-01-16,Vitoria,Rebajas,Calzado,Zapatillas,42,Negro,5,75,375,No
2025-01-18,Donostia,Publicidad,Chaquetas,Anorak,M,Rojo,5,120,600,Sí
2025-01-06,Donostia,Rebajas,Calzado,Zapatillas,40,Gris,5,75,375,No
2025-01-01,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,38,Gris,4,130,520,No
2025-01-28,Bilbao,Rebajas,Chaquetas,Plumífero,XL,Negro,4,150,600,Sí
2025-01-05,Bilbao,Publicidad,Calzado,Sandalias,38,Gris,5,40,200,Sí
2025-01-17,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,42,Blanco,1,130,130,Sí
2025-01-23,Bilbao,Rebajas,Sportwear,Camisetas,38,Rojo,4,30,120,No
2025-01-11,Bilbao,Publicidad,Chaquetas,Anorak,42,Gris,2,120,240,Sí
2025-01-13,Donostia,Rebajas,Chaquetas,Anorak,M,Azul,3,120,360,No
2025-01-01,Bilbao,Rebajas,Calzado,Botas,40,Rojo,2,110,220,No
2025-01-04,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,M,Rojo,4,130,520,Sí
2025-01-19,Vitoria,Rebajas,Chaquetas,Plumífero,40,Verde,2,150,300,Sí
2025-01-16,Vitoria,Rebajas,Chaquetas,Plumífero,M,Blanco,3,150,450,Sí
2025-01-18,Pamplona,Rebajas,Jerseys,Forro Polar,38,Rojo,3,80,240,Sí
2025-01-17,Pamplona,Rebajas,Sportwear,Camisetas,S,Rojo,3,30,90,Sí
2025-01-13,Bilbao,Publicidad,Calzado,Sandalias,40,Gris,3,40,120,No
2025-01-02,Pamplona,Publicidad,Calzado,Botas,38,Negro,3,110,330,Sí
2025-01-03,Bilbao,Rebajas,Sportwear,Mallas,XL,Verde,3,45,135,No
2025-01-15,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,M,Gris,1,130,130,Sí
2025-01-26,Pamplona,Rebajas,Pantalones,Chándal,42,Negro,1,60,60,No
2025-01-08,Donostia,Rebajas,Sportwear,Mallas,S,Verde,2,45,90,No
2025-01-18,Pamplona,Rebajas,Jerseys,Forro Polar,S,Blanco,3,80,240,No
2025-01-10,Donostia,Rebajas,Sportwear,Camisetas,40,Gris,4,30,120,No
2025-01-09,Bilbao,Rebajas,Chaquetas,Plumífero,M,Negro,4,150,600,Sí
2025-01-12,Donostia,Rebajas,Sportwear,Camisetas,M,Verde,1,30,30,Sí
2025-01-14,Pamplona,Rebajas,Sportwear,Camisetas,XL,Blanco,3,30,90,Sí
2025-01-12,Donostia,Rebajas,Sportwear,Mallas,44,Verde,1,45,45,Sí
2025-01-18,Pamplona,Publicidad,Calzado,Sandalias,L,Azul,2,40,80,Sí
2025-01-20,Pamplona,Publicidad,Pantalones,Chándal,38,Gris,3,60,180,No
2025-01-15,Bilbao,Publicidad,Pantalones,Montaña,S,Azul,2,90,180,No
2025-01-15,Donostia,Publicidad,Chaquetas,Anorak,L,Gris,2,120,240,No
2025-01-17,Donostia,Rebajas,Calzado,Zapatillas,L,Blanco,2,75,150,Sí
2025-01-02,Pamplona,Publicidad,Calzado,Zapatillas,40,Negro,4,75,300,No
2025-01-15,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,42,Verde,5,130,650,Sí
2025-01-26,Pamplona,Publicidad,Pantalones,Chándal,44,Negro,1,60,60,Sí
2025-01-24,Vitoria,Publicidad,Calzado,Sandalias,L,Blanco,5,40,200,No
2025-01-14,Bilbao,Rebajas,Chaquetas,Plumífero,XL,Negro,3,150,450,Sí
2025-01-05,Bilbao,Rebajas,Calzado,Sandalias,38,Azul,1,40,40,No
2025-01-15,Bilbao,Rebajas,Chaquetas,Anorak,M,Gris,2,120,240,No
2025-01-10,Vitoria,Publicidad,Calzado,Zapatillas,L,Blanco,5,75,375,No
2025-01-17,Donostia,Publicidad,Pantalones,Chándal,XL,Rojo,3,60,180,No
2025-01-09,Donostia,Publicidad,Calzado,Botas,S,Gris,4,110,440,No
2025-01-10,Pamplona,Publicidad,Calzado,Botas,44,Rojo,1,110,110,No
2025-01-03,Donostia,Publicidad,Sportwear,Mallas,S,Azul,1,45,45,Sí
2025-01-24,Bilbao,Rebajas,Chaquetas,Anorak,S,Negro,5,120,600,No
2025-01-02,Pamplona,Rebajas,Sportwear,Térmica,M,Verde,3,55,165,Sí
2025-01-18,Vitoria,Rebajas,Calzado,Sandalias,L,Verde,2,40,80,No
2025-01-17,Vitoria,Rebajas,Calzado,Zapatillas,M,Azul,2,75,150,No
2025-01-07,Vitoria,Publicidad,Sportwear,Térmica,XL,Gris,3,55,165,No
2025-01-03,Vitoria,Rebajas,Calzado,Sandalias,40,Azul,3,40,120,No
2025-01-06,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,42,Verde,5,130,650,No
2025-01-21,Bilbao,Rebajas,Calzado,Zapatillas,L,Negro,1,75,75,Sí
2025-01-22,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,38,Blanco,5,130,650,Sí
2025-01-10,Donostia,Publicidad,Calzado,Botas,42,Rojo,1,110,110,No
2025-01-16,Donostia,Publicidad,Chaquetas,Anorak,L,Negro,1,120,120,Sí
2025-01-11,Pamplona,Rebajas,Pantalones,Montaña,L,Negro,5,90,450,No
2025-01-25,Bilbao,Publicidad,Pantalones,Montaña,XL,Rojo,5,90,450,Sí
2025-01-04,Bilbao,Publicidad,Sportwear,Mallas,M,Gris,3,45,135,No
2025-01-07,Donostia,Publicidad,Sportwear,Camisetas,XL,Gris,2,30,60,Sí
2025-01-28,Vitoria,Publicidad,Pantalones,Montaña,38,Verde,5,90,450,No
2025-01-27,Vitoria,Rebajas,Chaquetas,Anorak,38,Rojo,4,120,480,No
2025-01-25,Donostia,Publicidad,Calzado,Sandalias,L,Blanco,1,40,40,No
2025-01-03,Donostia,Rebajas,Sportwear,Térmica,38,Blanco,2,55,110,No
2025-01-09,Donostia,Rebajas,Sportwear,Camisetas,38,Negro,4,30,120,No
2025-01-13,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,38,Negro,1,130,130,No
2025-01-05,Donostia,Publicidad,Chaquetas,Plumífero,40,Negro,4,150,600,No
2025-01-13,Vitoria,Rebajas,Chaquetas,Plumífero,42,Rojo,3,150,450,Sí
2025-01-10,Bilbao,Publicidad,Sportwear,Camisetas,44,Gris,1,30,30,No
2025-01-05,Donostia,Rebajas,Chaquetas,Anorak,40,Gris,1,120,120,No
2025-01-07,Bilbao,Rebajas,Sportwear,Térmica,S,Verde,5,55,275,No
2025-01-26,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,38,Gris,4,130,520,Sí
2025-01-11,Donostia,Rebajas,Chaquetas,Anorak,S,Blanco,3,120,360,Sí
2025-01-21,Vitoria,Publicidad,Chaquetas,Plumífero,38,Negro,2,150,300,No
2025-01-02,Vitoria,Rebajas,Sportwear,Mallas,42,Rojo,5,45,225,Sí
2025-01-22,Donostia,Publicidad,Pantalones,Chándal,M,Gris,2,60,120,Sí
2025-01-11,Bilbao,Rebajas,Chaquetas,Plumífero,L,Rojo,4,150,600,No
2025-01-07,Pamplona,Rebajas,Sportwear,Térmica,M,Negro,1,55,55,No
2025-01-10,Bilbao,Rebajas,Calzado,Zapatillas,XL,Negro,1,75,75,No
2025-01-05,Vitoria,Rebajas,Calzado,Botas,38,Gris,2,110,220,Sí
2025-01-08,Bilbao,Publicidad,Chaquetas,Anorak,42,Negro,5,120,600,No
2025-01-28,Vitoria,Rebajas,Pantalones,Montaña,L,Gris,1,90,90,No
2025-01-18,Pamplona,Rebajas,Sportwear,Térmica,S,Negro,5,55,275,No
2025-01-26,Donostia,Publicidad,Chaquetas,Anorak,S,Azul,5,120,600,Sí
2025-01-25,Vitoria,Rebajas,Chaquetas,Plumífero,L,Gris,3,150,450,No
2025-01-23,Pamplona,Rebajas,Sportwear,Térmica,38,Gris,1,55,55,Sí
2025-01-17,Donostia,Publicidad,Sportwear,Mallas,44,Azul,1,45,45,Sí
2025-01-26,Pamplona,Rebajas,Pantalones,Montaña,44,Rojo,2,90,180,No
2025-01-24,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,38,Blanco,4,130,520,Sí
2025-01-13,Vitoria,Rebajas,Jerseys,Forro Polar,38,Gris,2,80,160,Sí
2025-01-16,Donostia,Publicidad,Calzado,Botas,S,Rojo,2,110,220,No
2025-01-22,Vitoria,Publicidad,Sportwear,Camisetas,M,Gris,5,30,150,Sí
2025-01-10,Pamplona,Publicidad,Sportwear,Mallas,38,Blanco,2,45,90,No
2025-01-23,Pamplona,Publicidad,Pantalones,Chándal,XL,Gris,5,60,300,Sí
2025-01-04,Bilbao,Publicidad,Pantalones,Chándal,L,Blanco,2,60,120,Sí
2025-01-21,Donostia,Rebajas,Calzado,Zapatillas,40,Rojo,2,75,150,No
2025-01-24,Vitoria,Publicidad,Calzado,Sandalias,40,Gris,4,40,160,Sí
2025-01-11,Pamplona,Rebajas,Chaquetas,Plumífero,S,Azul,4,150,600,No
2025-01-16,Donostia,Publicidad,Jerseys,Chaqueta de Lana,L,Negro,3,130,390,Sí
2025-01-10,Donostia,Rebajas,Jerseys,Chaqueta de Lana,L,Blanco,2,130,260,Sí
2025-01-21,Vitoria,Rebajas,Pantalones,Chándal,44,Blanco,1,60,60,No
2025-01-16,Pamplona,Rebajas,Sportwear,Camisetas,44,Negro,3,30,90,No
2025-01-13,Pamplona,Rebajas,Sportwear,Mallas,L,Rojo,3,45,135,No
2025-01-17,Donostia,Rebajas,Calzado,Zapatillas,XL,Negro,1,75,75,No
2025-01-20,Pamplona,Rebajas,Sportwear,Camisetas,L,Verde,5,30,150,No
2025-01-02,Pamplona,Publicidad,Sportwear,Térmica,M,Azul,4,55,220,No
2025-01-25,Pamplona,Publicidad,Chaquetas,Plumífero,44,Verde,3,150,450,No
2025-01-15,Bilbao,Publicidad,Chaquetas,Anorak,44,Verde,3,120,360,Sí
2025-01-10,Vitoria,Rebajas,Pantalones,Montaña,38,Gris,5,90,450,No
2025-01-14,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,42,Verde,5,130,650,No
2025-01-15,Donostia,Rebajas,Jerseys,Chaqueta de Lana,L,Gris,4,130,520,No
2025-01-24,Bilbao,Rebajas,Pantalones,Montaña,42,Verde,2,90,180,No
2025-01-04,Vitoria,Rebajas,Jerseys,Forro Polar,XL,Gris,5,80,400,Sí
2025-01-21,Bilbao,Rebajas,Sportwear,Térmica,S,Rojo,5,55,275,Sí
2025-01-18,Pamplona,Publicidad,Sportwear,Camisetas,42,Verde,2,30,60,Sí
2025-01-13,Pamplona,Publicidad,Calzado,Sandalias,XL,Verde,1,40,40,No
2025-01-16,Donostia,Publicidad,Chaquetas,Plumífero,L,Blanco,4,150,600,Sí
2025-01-09,Donostia,Publicidad,Pantalones,Chándal,L,Verde,1,60,60,Sí
2025-01-26,Bilbao,Publicidad,Sportwear,Mallas,40,Negro,1,45,45,No
2025-01-05,Pamplona,Publicidad,Calzado,Zapatillas,40,Verde,4,75,300,No
2025-01-28,Bilbao,Rebajas,Jerseys,Forro Polar,44,Verde,4,80,320,No
2025-01-12,Pamplona,Publicidad,Pantalones,Chándal,44,Rojo,4,60,240,No
2025-01-12,Donostia,Rebajas,Pantalones,Chándal,42,Rojo,3,60,180,Sí
2025-01-13,Pamplona,Publicidad,Chaquetas,Plumífero,40,Azul,5,150,750,Sí
2025-01-03,Bilbao,Rebajas,Calzado,Zapatillas,L,Azul,1,75,75,Sí
2025-01-08,Pamplona,Rebajas,Sportwear,Térmica,40,Azul,5,55,275,No
2025-01-18,Vitoria,Publicidad,Jerseys,Forro Polar,38,Negro,1,80,80,Sí
2025-01-24,Vitoria,Publicidad,Sportwear,Térmica,S,Blanco,1,55,55,Sí
2025-01-22,Pamplona,Publicidad,Chaquetas,Anorak,XL,Rojo,4,120,480,No
2025-01-08,Pamplona,Rebajas,Calzado,Sandalias,44,Verde,3,40,120,Sí
2025-01-06,Bilbao,Rebajas,Chaquetas,Anorak,M,Negro,4,120,480,Sí
2025-01-12,Pamplona,Rebajas,Chaquetas,Anorak,L,Blanco,2,120,240,No
2025-01-19,Vitoria,Publicidad,Sportwear,Camisetas,L,Negro,5,30,150,Sí
2025-01-21,Donostia,Rebajas,Sportwear,Mallas,L,Azul,4,45,180,No
2025-01-01,Vitoria,Rebajas,Pantalones,Montaña,42,Rojo,5,90,450,No
2025-01-01,Bilbao,Publicidad,Sportwear,Mallas,40,Gris,5,45,225,No
2025-01-11,Vitoria,Publicidad,Jerseys,Forro Polar,M,Azul,3,80,240,No
2025-01-21,Pamplona,Publicidad,Chaquetas,Anorak,40,Negro,2,120,240,No
2025-01-09,Bilbao,Publicidad,Chaquetas,Plumífero,44,Blanco,3,150,450,No
2025-01-06,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,44,Rojo,3,130,390,Sí
2025-01-26,Donostia,Rebajas,Calzado,Botas,M,Verde,4,110,440,No
2025-01-28,Bilbao,Rebajas,Calzado,Sandalias,40,Azul,1,40,40,Sí
2025-01-21,Pamplona,Publicidad,Chaquetas,Plumífero,38,Rojo,3,150,450,No
2025-01-07,Bilbao,Rebajas,Chaquetas,Anorak,42,Verde,5,120,600,No
2025-01-18,Pamplona,Publicidad,Chaquetas,Plumífero,42,Azul,2,150,300,Sí
2025-01-13,Bilbao,Rebajas,Jerseys,Chaqueta de Lana,42,Gris,1,130,130,Sí
2025-01-15,Vitoria,Rebajas,Calzado,Zapatillas,S,Negro,1,75,75,No
2025-01-08,Bilbao,Publicidad,Calzado,Zapatillas,S,Negro,1,75,75,No
2025-01-10,Pamplona,Publicidad,Sportwear,Camisetas,S,Blanco,1,30,30,No
2025-01-15,Pamplona,Rebajas,Pantalones,Chándal,44,Blanco,4,60,240,Sí
2025-01-20,Donostia,Rebajas,Chaquetas,Plumífero,L,Verde,2,150,300,No
2025-01-28,Pamplona,Publicidad,Calzado,Sandalias,40,Rojo,5,40,200,No
2025-01-28,Bilbao,Rebajas,Chaquetas,Plumífero,S,Gris,2,150,300,Sí
2025-01-17,Pamplona,Publicidad,Jerseys,Forro Polar,M,Azul,3,80,240,Sí
2025-01-26,Vitoria,Rebajas,Sportwear,Térmica,M,Blanco,3,55,165,No
2025-01-13,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,44,Gris,2,130,260,No
2025-01-01,Vitoria,Publicidad,Jerseys,Chaqueta de Lana,L,Rojo,5,130,650,Sí
2025-01-26,Donostia,Publicidad,Jerseys,Forro Polar,M,Rojo,1,80,80,No
2025-01-15,Pamplona,Publicidad,Calzado,Botas,L,Rojo,5,110,550,No
2025-01-22,Vitoria,Publicidad,Chaquetas,Anorak,M,Azul,1,120,120,Sí
2025-01-22,Pamplona,Rebajas,Jerseys,Forro Polar,XL,Verde,1,80,80,No
2025-01-27,Donostia,Rebajas,Chaquetas,Anorak,42,Verde,2,120,240,No
2025-01-17,Donostia,Publicidad,Jerseys,Forro Polar,L,Verde,3,80,240,Sí
2025-01-18,Pamplona,Rebajas,Sportwear,Camisetas,M,Verde,1,30,30,Sí
2025-01-14,Vitoria,Publicidad,Pantalones,Chándal,40,Negro,2,60,120,Sí
2025-01-26,Pamplona,Publicidad,Calzado,Sandalias,38,Verde,1,40,40,No
2025-01-15,Vitoria,Rebajas,Calzado,Zapatillas,44,Negro,4,75,300,No
2025-01-02,Pamplona,Publicidad,Jerseys,Forro Polar,L,Azul,5,80,400,No
2025-01-15,Bilbao,Publicidad,Chaquetas,Anorak,L,Gris,4,120,480,No
2025-01-06,Pamplona,Publicidad,Chaquetas,Anorak,44,Blanco,4,120,480,No
2025-01-13,Bilbao,Rebajas,Pantalones,Chándal,44,Azul,2,60,120,No
2025-01-05,Vitoria,Rebajas,Sportwear,Mallas,XL,Gris,4,45,180,No
2025-01-20,Donostia,Rebajas,Sportwear,Mallas,38,Verde,4,45,180,Sí
2025-01-27,Vitoria,Publicidad,Sportwear,Camisetas,42,Gris,2,30,60,No
2025-01-07,Pamplona,Rebajas,Sportwear,Camisetas,40,Azul,2,30,60,Sí
2025-01-15,Vitoria,Rebajas,Calzado,Zapatillas,40,Blanco,5,75,375,Sí
2025-01-05,Donostia,Rebajas,Pantalones,Chándal,38,Blanco,5,60,300,Sí
2025-01-24,Vitoria,Publicidad,Calzado,Botas,M,Gris,2,110,220,Sí
2025-01-25,Bilbao,Publicidad,Chaquetas,Anorak,44,Verde,5,120,600,Sí
2025-01-26,Vitoria,Publicidad,Jerseys,Forro Polar,XL,Gris,4,80,320,No
2025-01-25,Vitoria,Publicidad,Sportwear,Térmica,38,Blanco,4,55,220,Sí
2025-01-04,Pamplona,Publicidad,Sportwear,Térmica,38,Gris,1,55,55,Sí
2025-01-19,Donostia,Rebajas,Jerseys,Chaqueta de Lana,S,Azul,5,130,650,Sí
2025-01-05,Pamplona,Publicidad,Jerseys,Forro Polar,44,Rojo,4,80,320,Sí
2025-01-03,Vitoria,Rebajas,Calzado,Sandalias,38,Rojo,1,40,40,No
2025-01-14,Pamplona,Publicidad,Calzado,Zapatillas,42,Verde,4,75,300,Sí
2025-01-22,Bilbao,Rebajas,Pantalones,Chándal,38,Verde,1,60,60,Sí
2025-01-12,Donostia,Rebajas,Chaquetas,Plumífero,42,Blanco,4,150,600,Sí
2025-01-06,Donostia,Publicidad,Jerseys,Forro Polar,XL,Azul,3,80,240,Sí
2025-01-03,Vitoria,Rebajas,Calzado,Botas,38,Blanco,3,110,330,No
2025-01-05,Bilbao,Rebajas,Sportwear,Camisetas,XL,Negro,4,30,120,No
2025-01-01,Pamplona,Publicidad,Sportwear,Camisetas,S,Rojo,2,30,60,Sí
2025-01-13,Bilbao,Publicidad,Sportwear,Camisetas,38,Rojo,1,30,30,Sí
2025-01-26,Donostia,Rebajas,Pantalones,Chándal,L,Rojo,5,60,300,No
2025-01-20,Pamplona,Publicidad,Chaquetas,Anorak,S,Negro,2,120,240,Sí
2025-01-16,Donostia,Publicidad,Chaquetas,Anorak,XL,Rojo,3,120,360,No
2025-01-27,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,38,Verde,5,130,650,No
2025-01-03,Vitoria,Publicidad,Sportwear,Térmica,S,Rojo,3,55,165,No
2025-01-05,Donostia,Rebajas,Chaquetas,Plumífero,L,Azul,4,150,600,No
2025-01-14,Bilbao,Rebajas,Calzado,Zapatillas,L,Negro,4,75,300,No
2025-01-08,Bilbao,Rebajas,Calzado,Zapatillas,44,Negro,5,75,375,No
2025-01-20,Vitoria,Rebajas,Calzado,Zapatillas,40,Blanco,4,75,300,Sí
2025-01-13,Bilbao,Publicidad,Jerseys,Chaqueta de Lana,XL,Blanco,4,130,520,Sí
2025-01-25,Pamplona,Rebajas,Calzado,Zapatillas,M,Gris,2,75,150,Sí
2025-01-03,Vitoria,Publicidad,Chaquetas,Anorak,40,Azul,5,120,600,No
2025-01-26,Vitoria,Rebajas,Chaquetas,Plumífero,40,Negro,2,150,300,No
2025-01-15,Pamplona,Rebajas,Sportwear,Camisetas,44,Blanco,3,30,90,Sí
2025-01-18,Bilbao,Rebajas,Calzado,Sandalias,M,Azul,1,40,40,No
2025-01-11,Bilbao,Publicidad,Pantalones,Montaña,L,Blanco,5,90,450,No
2025-01-06,Pamplona,Publicidad,Sportwear,Camisetas,L,Negro,2,30,60,Sí
2025-01-07,Vitoria,Rebajas,Calzado,Botas,XL,Gris,4,110,440,Sí
2025-01-26,Donostia,Rebajas,Calzado,Botas,42,Rojo,2,110,220,Sí
2025-01-16,Donostia,Publicidad,Sportwear,Mallas,38,Negro,1,45,45,No
2025-01-19,Pamplona,Rebajas,Sportwear,Camisetas,40,Azul,4,30,120,Sí
2025-01-12,Donostia,Publicidad,Chaquetas,Anorak,44,Rojo,2,120,240,No
2025-01-05,Bilbao,Rebajas,Pantalones,Montaña,42,Verde,5,90,450,Sí
2025-01-28,Bilbao,Publicidad,Chaquetas,Plumífero,S,Negro,1,150,150,No
2025-01-23,Donostia,Publicidad,Chaquetas,Plumífero,38,Verde,2,150,300,No
2025-01-05,Pamplona,Publicidad,Chaquetas,Plumífero,44,Verde,3,150,450,No
2025-01-14,Vitoria,Publicidad,Jerseys,Forro Polar,44,Negro,4,80,320,Sí
2025-01-21,Vitoria,Publicidad,Sportwear,Mallas,S,Negro,4,45,180,Sí
2025-01-22,Vitoria,Publicidad,Calzado,Botas,40,Blanco,3,110,330,Sí
2025-01-09,Pamplona,Rebajas,Pantalones,Chándal,XL,Negro,2,60,120,Sí
2025-01-25,Pamplona,Rebajas,Chaquetas,Plumífero,M,Verde,4,150,600,No
2025-01-24,Bilbao,Publicidad,Chaquetas,Plumífero,42,Negro,4,150,600,No
2025-01-09,Donostia,Publicidad,Sportwear,Camisetas,M,Rojo,5,30,150,Sí
2025-01-06,Bilbao,Rebajas,Pantalones,Chándal,44,Blanco,3,60,180,No
2025-01-04,Vitoria,Publicidad,Pantalones,Montaña,M,Verde,5,90,450,No
2025-01-16,Bilbao,Publicidad,Calzado,Sandalias,S,Rojo,5,40,200,Sí
2025-01-13,Bilbao,Rebajas,Calzado,Sandalias,XL,Verde,3,40,120,Sí
2025-01-27,Bilbao,Publicidad,Sportwear,Mallas,L,Azul,4,45,180,Sí
2025-01-05,Vitoria,Publicidad,Calzado,Zapatillas,38,Negro,1,75,75,Sí
2025-01-22,Donostia,Publicidad,Sportwear,Térmica,XL,Gris,5,55,275,Sí
2025-01-19,Vitoria,Publicidad,Calzado,Zapatillas,40,Rojo,3,75,225,Sí
2025-01-03,Bilbao,Publicidad,Chaquetas,Anorak,XL,Gris,5,120,600,No
2025-01-16,Donostia,Publicidad,Calzado,Sandalias,L,Verde,3,40,120,Sí
2025-01-26,Vitoria,Publicidad,Calzado,Zapatillas,S,Rojo,1,75,75,No
2025-01-27,Bilbao,Publicidad,Pantalones,Chándal,L,Negro,4,60,240,No
2025-01-15,Bilbao,Rebajas,Sportwear,Camisetas,S,Negro,1,30,30,Sí
2025-01-07,Pamplona,Publicidad,Jerseys,Chaqueta de Lana,XL,Negro,2,130,260,No
2025-01-24,Donostia,Rebajas,Sportwear,Mallas,S,Rojo,3,45,135,Sí
2025-01-12,Donostia,Rebajas,Chaquetas,Anorak,S,Blanco,5,120,600,Sí
2025-01-21,Bilbao,Rebajas,Pantalones,Chándal,38,Blanco,4,60,240,Sí
2025-01-11,Pamplona,Publicidad,Pantalones,Montaña,XL,Verde,2,90,180,Sí
2025-01-03,Donostia,Rebajas,Chaquetas,Anorak,L,Verde,2,120,240,Sí
2025-01-08,Bilbao,Publicidad,Calzado,Botas,40,Gris,2,110,220,Sí
2025-01-03,Donostia,Publicidad,Pantalones,Chándal,40,Blanco,2,60,120,No
2025-01-19,Vitoria,Rebajas,Calzado,Botas,42,Verde,1,110,110,No
2025-01-22,Pamplona,Rebajas,Calzado,Zapatillas,40,Gris,4,75,300,Sí
2025-01-08,Donostia,Publicidad,Chaquetas,Plumífero,L,Blanco,1,150,150,No
2025-01-13,Bilbao,Rebajas,Pantalones,Montaña,42,Negro,1,90,90,No
2025-01-10,Pamplona,Publicidad,Sportwear,Mallas,40,Negro,5,45,225,Sí
